transaction_id,transaction_time,transaction_amount,merchant,category,user_age,user_gender,user_city,device_type,is_international,previous_fraud_flag,transaction_frequency,account_balance,fraud_risk_score,is_fraud
T1695,2024-01-01 11:35:00,49804,Unknown,Shopping,40,Female,Delhi,Laptop,0,0,2,63508,0.204216,0
T1696,2024-01-01 11:36:00,87552,Unknown,Electronics,26,Male,Pune,Mobile,0,0,32,60665,0.43020800000000003,0
T1697,2024-01-01 11:37:00,2593,Swiggy,Shopping,46,Female,Indore,Laptop,0,0,2,84462,0.015372000000000002,0
T1698,2024-01-01 11:38:00,34572,Zomato,Electronics,56,Female,Delhi,Laptop,1,0,25,13896,0.500788,0
T1699,2024-01-01 11:39:00,9739,Amazon,Luxury,19,Male,Mumbai,Mobile,0,0,9,59381,0.06145600000000001,0
T1700,2024-01-01 11:40:00,27897,Zomato,Food,19,Female,Bhopal,Laptop,0,0,22,65108,0.166588,0
T1701,2024-01-01 11:41:00,47957,Flipkart,Transport,53,Male,Pune,Laptop,1,0,33,91660,0.574328,0
T1702,2024-01-01 11:42:00,12544,Zomato,Shopping,34,Male,Mumbai,Mobile,1,0,39,73691,0.44767599999999996,0
T1703,2024-01-01 11:43:00,72143,Flipkart,Shopping,53,Female,Delhi,Laptop,1,0,25,82214,0.651072,0
T1704,2024-01-01 11:44:00,95221,Swiggy,Luxury,37,Female,Bhopal,Laptop,0,1,12,63546,0.610884,0
T1705,2024-01-01 11:45:00,4059,Unknown,Food,18,Female,Indore,Laptop,0,0,5,34970,0.028736,0
T1706,2024-01-01 11:46:00,95726,Unknown,Transport,53,Male,Delhi,Laptop,0,0,30,64382,0.45790400000000003,0
T1707,2024-01-01 11:47:00,49625,Flipkart,Transport,36,Male,Bhopal,Mobile,1,0,17,49531,0.541,0
T1708,2024-01-01 11:48:00,1166,Flipkart,Transport,51,Male,Indore,Mobile,0,0,39,11174,0.102164,0
T1709,2024-01-01 11:49:00,11347,Amazon,Shopping,36,Male,Delhi,Laptop,0,0,17,63485,0.08788800000000001,0
T1710,2024-01-01 11:50:00,30295,Amazon,Luxury,42,Male,Indore,Mobile,0,0,30,32304,0.19618000000000002,0
T1711,2024-01-01 11:51:00,7773,Zomato,Shopping,24,Male,Delhi,Laptop,0,0,6,29310,0.046091999999999994,0
T1712,2024-01-01 11:52:00,59068,Unknown,Electronics,51,Female,Pune,Laptop,0,0,14,72421,0.271272,0
T1713,2024-01-01 11:53:00,89189,Croma,Shopping,50,Male,Pune,Laptop,0,1,15,77279,0.594256,0
T1714,2024-01-01 11:54:00,7882,Amazon,Food,39,Male,Indore,Mobile,0,0,10,48334,0.056528,0
T1715,2024-01-01 11:55:00,49087,Croma,Shopping,37,Female,Delhi,Mobile,0,0,34,31754,0.281348,0
T1716,2024-01-01 11:56:00,76102,Zomato,Electronics,18,Male,Pune,Laptop,1,0,14,46826,0.6394080000000001,0
T1717,2024-01-01 11:57:00,85670,Swiggy,Shopping,53,Female,Delhi,Mobile,0,0,21,22998,0.39518000000000003,0
T1718,2024-01-01 11:58:00,84894,Amazon,Food,41,Female,Mumbai,Laptop,0,0,28,70389,0.40957600000000005,0
T1719,2024-01-01 11:59:00,76685,Croma,Luxury,37,Male,Indore,Mobile,0,0,39,73787,0.40424000000000004,0
T1720,2024-01-01 12:00:00,91137,Unknown,Transport,40,Female,Indore,Laptop,1,0,3,64485,0.672048,0
T1721,2024-01-01 12:01:00,73743,Flipkart,Luxury,20,Female,Bhopal,Mobile,0,0,6,16532,0.309972,0
T1722,2024-01-01 12:02:00,80604,Unknown,Luxury,37,Female,Mumbai,Mobile,0,0,39,53168,0.41991600000000007,0
T1723,2024-01-01 12:03:00,27101,Amazon,Food,48,Female,Delhi,Laptop,0,0,13,54565,0.140904,0
T1724,2024-01-01 12:04:00,67876,Unknown,Electronics,46,Male,Delhi,Laptop,0,0,38,41356,0.36650400000000005,0
T1725,2024-01-01 12:05:00,19763,Swiggy,Shopping,23,Male,Indore,Laptop,1,0,29,34727,0.451552,0
T1726,2024-01-01 12:06:00,81172,Swiggy,Electronics,64,Female,Mumbai,Mobile,0,0,11,31698,0.35218800000000006,0
T1727,2024-01-01 12:07:00,40316,Zomato,Food,44,Male,Delhi,Laptop,0,0,38,71233,0.25626400000000005,0
T1728,2024-01-01 12:08:00,59944,Amazon,Shopping,44,Female,Indore,Laptop,0,0,7,6491,0.257276,0
T1729,2024-01-01 12:09:00,5162,Croma,Luxury,56,Male,Delhi,Laptop,1,0,15,75082,0.358148,0
T1730,2024-01-01 12:10:00,71643,Unknown,Transport,46,Male,Bhopal,Mobile,0,0,12,78797,0.31657199999999996,0
T1731,2024-01-01 12:11:00,76294,Zomato,Transport,25,Male,Indore,Mobile,0,0,34,81545,0.390176,0
T1732,2024-01-01 12:12:00,20575,Unknown,Food,40,Male,Bhopal,Laptop,0,0,24,74195,0.14229999999999998,0
T1733,2024-01-01 12:13:00,14566,Amazon,Electronics,56,Male,Pune,Laptop,1,0,31,65872,0.43576400000000004,0
T1734,2024-01-01 12:14:00,25735,Zomato,Luxury,43,Female,Indore,Mobile,0,0,16,97480,0.14294,0
T1735,2024-01-01 12:15:00,68674,Swiggy,Food,48,Female,Pune,Laptop,0,0,6,41692,0.289696,0
T1736,2024-01-01 12:16:00,64288,Unknown,Transport,19,Female,Pune,Laptop,0,0,29,75639,0.329652,0
T1737,2024-01-01 12:17:00,64600,Croma,Electronics,34,Female,Indore,Mobile,0,0,1,60749,0.2609,0
T1738,2024-01-01 12:18:00,74567,Unknown,Food,41,Male,Pune,Laptop,1,0,16,82878,0.6382680000000001,0
T1739,2024-01-01 12:19:00,81715,Flipkart,Shopping,52,Male,Pune,Mobile,0,0,11,6623,0.35436000000000006,0
T1740,2024-01-01 12:20:00,82368,Amazon,Shopping,37,Female,Indore,Mobile,0,0,22,29447,0.384472,0
T1741,2024-01-01 12:21:00,4312,Flipkart,Luxury,27,Male,Delhi,Mobile,0,0,8,87792,0.037248,0
T1742,2024-01-01 12:22:00,33178,Croma,Electronics,50,Female,Mumbai,Mobile,0,0,13,77698,0.16521200000000003,0
T1743,2024-01-01 12:23:00,4239,Flipkart,Luxury,23,Female,Indore,Mobile,0,0,32,39305,0.09695600000000001,0
T1744,2024-01-01 12:24:00,19075,Croma,Food,63,Female,Indore,Laptop,0,0,27,65559,0.1438,0
T1745,2024-01-01 12:25:00,62970,Unknown,Food,61,Male,Delhi,Mobile,0,0,25,98166,0.31438000000000005,0
T1746,2024-01-01 12:26:00,56515,Zomato,Food,39,Male,Indore,Mobile,0,0,7,87715,0.24356000000000003,0
T1747,2024-01-01 12:27:00,93169,Croma,Luxury,47,Male,Pune,Mobile,0,0,22,8278,0.427676,0
T1748,2024-01-01 12:28:00,87516,Amazon,Food,27,Male,Bhopal,Laptop,0,0,14,11145,0.385064,0
T1749,2024-01-01 12:29:00,10791,Unknown,Shopping,39,Male,Delhi,Laptop,0,0,35,60265,0.130664,0
T1750,2024-01-01 12:30:00,12288,Flipkart,Electronics,27,Female,Mumbai,Laptop,0,0,13,27363,0.081652,0
T1751,2024-01-01 12:31:00,23560,Unknown,Shopping,25,Female,Pune,Mobile,0,0,4,95796,0.10424,0
T1752,2024-01-01 12:32:00,85440,Flipkart,Shopping,32,Male,Delhi,Mobile,1,1,13,24417,0.87426,1
T1753,2024-01-01 12:33:00,9282,Croma,Luxury,34,Male,Bhopal,Laptop,0,0,23,20362,0.09462799999999999,0
T1754,2024-01-01 12:34:00,89326,Amazon,Food,58,Male,Indore,Mobile,0,0,3,23368,0.3648040000000001,0
T1755,2024-01-01 12:35:00,68739,Amazon,Shopping,47,Female,Pune,Laptop,1,0,29,15733,0.647456,0
T1756,2024-01-01 12:36:00,84209,Amazon,Electronics,64,Female,Mumbai,Mobile,0,0,4,93655,0.34683600000000003,0
T1757,2024-01-01 12:37:00,40003,Zomato,Electronics,20,Male,Delhi,Mobile,1,0,6,74040,0.475012,0
T1758,2024-01-01 12:38:00,90723,Zomato,Food,27,Male,Pune,Laptop,0,0,31,8595,0.440392,0
T1759,2024-01-01 12:39:00,99822,Amazon,Food,18,Male,Bhopal,Laptop,0,0,26,30362,0.46428800000000003,0
T1760,2024-01-01 12:40:00,98846,Swiggy,Luxury,42,Female,Pune,Laptop,0,0,5,17966,0.407884,0
T1761,2024-01-01 12:41:00,88917,Swiggy,Shopping,27,Male,Bhopal,Laptop,0,0,8,55497,0.37566800000000006,0
T1762,2024-01-01 12:42:00,50567,Unknown,Transport,26,Female,Bhopal,Laptop,0,1,15,56480,0.43976800000000005,0
T1763,2024-01-01 12:43:00,75997,Zomato,Luxury,61,Male,Bhopal,Laptop,0,0,13,16631,0.336488,0
T1764,2024-01-01 12:44:00,41370,Unknown,Electronics,64,Male,Mumbai,Mobile,0,0,14,51882,0.20048000000000002,0
T1765,2024-01-01 12:45:00,19349,Flipkart,Shopping,45,Male,Indore,Mobile,0,0,6,18381,0.092396,0
T1766,2024-01-01 12:46:00,61555,Amazon,Electronics,29,Female,Bhopal,Mobile,1,0,21,9804,0.59872,0
T1767,2024-01-01 12:47:00,65161,Croma,Transport,59,Female,Bhopal,Laptop,1,0,22,11836,0.6156440000000001,0
T1768,2024-01-01 12:48:00,83693,Flipkart,Food,42,Male,Delhi,Laptop,0,0,29,51031,0.407272,0
T1769,2024-01-01 12:49:00,31374,Swiggy,Shopping,23,Male,Indore,Mobile,0,0,17,55320,0.16799600000000003,0
T1770,2024-01-01 12:50:00,71439,Zomato,Electronics,33,Male,Bhopal,Mobile,0,0,6,95612,0.300756,0
T1771,2024-01-01 12:51:00,82295,Unknown,Electronics,38,Male,Indore,Mobile,0,1,12,96909,0.55918,0
T1772,2024-01-01 12:52:00,33386,Amazon,Shopping,23,Male,Mumbai,Mobile,0,0,3,22896,0.141044,0
T1773,2024-01-01 12:53:00,1802,Swiggy,Luxury,57,Male,Indore,Mobile,1,0,18,48035,0.35220799999999997,0
T1774,2024-01-01 12:54:00,56861,Unknown,Luxury,43,Female,Delhi,Laptop,0,0,8,47733,0.247444,0
T1775,2024-01-01 12:55:00,44817,Zomato,Luxury,37,Female,Mumbai,Laptop,0,0,29,33847,0.251768,0
T1776,2024-01-01 12:56:00,7366,Flipkart,Shopping,21,Male,Indore,Mobile,0,0,2,9915,0.03446400000000001,0
T1777,2024-01-01 12:57:00,32029,Swiggy,Transport,29,Male,Delhi,Mobile,0,0,33,82598,0.21061600000000003,0
T1778,2024-01-01 12:58:00,4615,Zomato,Shopping,45,Female,Mumbai,Laptop,0,0,39,35055,0.11596000000000001,0
T1779,2024-01-01 12:59:00,30799,Flipkart,Food,36,Male,Bhopal,Mobile,0,0,35,26992,0.210696,0
T1780,2024-01-01 13:00:00,86223,Amazon,Transport,33,Female,Delhi,Mobile,0,1,32,95615,0.624892,0
T1781,2024-01-01 13:01:00,74212,Swiggy,Shopping,27,Female,Mumbai,Mobile,0,0,32,93071,0.376848,0
T1782,2024-01-01 13:02:00,89886,Amazon,Luxury,60,Male,Delhi,Laptop,0,0,23,72737,0.417044,0
T1783,2024-01-01 13:03:00,7773,Croma,Electronics,46,Male,Pune,Laptop,0,0,29,73306,0.10359199999999999,0
T1784,2024-01-01 13:04:00,5300,Amazon,Transport,58,Male,Indore,Mobile,0,0,15,55833,0.0587,0
T1785,2024-01-01 13:05:00,7342,Croma,Electronics,58,Male,Mumbai,Laptop,0,0,27,48502,0.09686800000000001,0
T1786,2024-01-01 13:06:00,66624,Flipkart,Shopping,28,Female,Delhi,Laptop,0,0,20,6435,0.316496,0
T1787,2024-01-01 13:07:00,4222,Swiggy,Transport,19,Male,Delhi,Laptop,0,0,25,61937,0.079388,0
T1788,2024-01-01 13:08:00,59983,Swiggy,Shopping,62,Male,Bhopal,Laptop,0,0,25,51956,0.30243200000000003,0
T1789,2024-01-01 13:09:00,89603,Flipkart,Food,22,Female,Pune,Laptop,0,0,7,43634,0.375912,0
T1790,2024-01-01 13:10:00,6597,Unknown,Shopping,43,Female,Delhi,Mobile,1,0,32,70690,0.406388,0
T1791,2024-01-01 13:11:00,8286,Flipkart,Transport,19,Female,Delhi,Mobile,0,0,17,45383,0.075644,0
T1792,2024-01-01 13:12:00,62119,Croma,Shopping,35,Female,Mumbai,Mobile,0,0,5,93810,0.26097600000000004,0
T1793,2024-01-01 13:13:00,87364,Swiggy,Transport,63,Male,Mumbai,Mobile,0,0,29,20035,0.421956,0
T1794,2024-01-01 13:14:00,84987,Amazon,Food,49,Male,Mumbai,Laptop,0,0,3,48631,0.34744800000000003,0
T1795,2024-01-01 13:15:00,96343,Unknown,Shopping,59,Male,Delhi,Mobile,0,0,27,98763,0.45287200000000005,0
T1796,2024-01-01 13:16:00,64005,Amazon,Electronics,19,Male,Indore,Laptop,0,0,25,93482,0.31852,0
T1797,2024-01-01 13:17:00,5047,Swiggy,Transport,58,Female,Indore,Mobile,0,1,14,52931,0.255188,0
T1798,2024-01-01 13:18:00,19014,Swiggy,Transport,18,Male,Bhopal,Mobile,1,0,10,17790,0.401056,0
T1799,2024-01-01 13:19:00,43158,Swiggy,Food,29,Male,Bhopal,Laptop,0,0,8,96712,0.19263200000000003,0
T1800,2024-01-01 13:20:00,89426,Zomato,Luxury,62,Male,Mumbai,Mobile,1,0,26,14718,0.722704,1
T1801,2024-01-01 13:21:00,94180,Croma,Luxury,53,Female,Delhi,Mobile,0,0,39,22673,0.47422,0
T1802,2024-01-01 13:22:00,86714,Swiggy,Luxury,53,Male,Delhi,Laptop,0,1,8,45725,0.566856,0
T1803,2024-01-01 13:23:00,32670,Flipkart,Food,55,Male,Bhopal,Mobile,0,0,28,97953,0.20067999999999997,0
T1804,2024-01-01 13:24:00,78939,Zomato,Electronics,46,Female,Mumbai,Mobile,0,0,5,11678,0.32825600000000005,0
T1805,2024-01-01 13:25:00,32731,Swiggy,Electronics,34,Female,Indore,Mobile,1,0,4,21038,0.440924,0
T1806,2024-01-01 13:26:00,85227,Swiggy,Shopping,32,Male,Bhopal,Laptop,1,0,20,13917,0.6909080000000001,0
T1807,2024-01-01 13:27:00,2525,Swiggy,Luxury,59,Male,Bhopal,Laptop,0,0,5,43221,0.022600000000000002,0
T1808,2024-01-01 13:28:00,56477,Unknown,Electronics,31,Female,Indore,Mobile,1,0,37,72262,0.6184080000000001,0
T1809,2024-01-01 13:29:00,48563,Croma,Transport,50,Male,Delhi,Mobile,1,0,19,94148,0.541752,0
T1810,2024-01-01 13:30:00,20476,Unknown,Transport,54,Male,Mumbai,Laptop,0,0,6,48831,0.096904,0
T1811,2024-01-01 13:31:00,50462,Croma,Food,32,Female,Bhopal,Mobile,1,0,8,31750,0.521848,0
T1812,2024-01-01 13:32:00,2263,Flipkart,Food,39,Male,Delhi,Laptop,0,0,24,38010,0.069052,0
T1813,2024-01-01 13:33:00,29884,Zomato,Luxury,46,Male,Indore,Laptop,0,0,19,66424,0.16703600000000002,0
T1814,2024-01-01 13:34:00,84776,Unknown,Transport,32,Male,Indore,Mobile,0,0,38,89833,0.43410400000000005,0
T1815,2024-01-01 13:35:00,60000,Flipkart,Luxury,49,Male,Pune,Laptop,0,0,23,85744,0.2975,0
T1816,2024-01-01 13:36:00,14164,Unknown,Food,30,Male,Delhi,Mobile,1,0,36,84773,0.446656,0
T1817,2024-01-01 13:37:00,11442,Croma,Transport,35,Female,Delhi,Mobile,0,0,35,79826,0.133268,0
T1818,2024-01-01 13:38:00,93850,Swiggy,Shopping,30,Female,Mumbai,Laptop,0,0,31,87755,0.4529,0
T1819,2024-01-01 13:39:00,99217,Swiggy,Transport,35,Male,Mumbai,Laptop,0,0,21,33520,0.449368,0
T1820,2024-01-01 13:40:00,72099,Zomato,Electronics,51,Female,Bhopal,Laptop,0,0,13,45108,0.32089600000000007,0
T1821,2024-01-01 13:41:00,94885,Croma,Luxury,57,Male,Indore,Laptop,0,0,35,26203,0.46704,0
T1822,2024-01-01 13:42:00,17697,Flipkart,Food,20,Male,Mumbai,Mobile,1,0,35,46982,0.45828800000000003,0
T1823,2024-01-01 13:43:00,38789,Croma,Luxury,55,Female,Bhopal,Laptop,0,1,23,32179,0.412656,0
T1824,2024-01-01 13:44:00,50223,Zomato,Electronics,30,Female,Bhopal,Laptop,0,0,28,85759,0.27089199999999997,0
T1825,2024-01-01 13:45:00,65080,Zomato,Luxury,39,Male,Bhopal,Mobile,0,0,22,78433,0.31532000000000004,0
T1826,2024-01-01 13:46:00,8988,Unknown,Food,55,Male,Delhi,Mobile,1,1,28,47664,0.6059519999999999,0
T1827,2024-01-01 13:47:00,80037,Croma,Luxury,40,Female,Bhopal,Laptop,0,0,6,91763,0.33514800000000006,0
T1828,2024-01-01 13:48:00,49798,Flipkart,Luxury,41,Male,Mumbai,Mobile,0,0,4,94598,0.20919200000000002,0
T1829,2024-01-01 13:49:00,81237,Flipkart,Luxury,34,Male,Bhopal,Laptop,0,0,28,94582,0.394948,0
T1830,2024-01-01 13:50:00,23657,Unknown,Food,34,Male,Delhi,Mobile,0,0,5,7183,0.107128,0
T1831,2024-01-01 13:51:00,99664,Unknown,Shopping,58,Female,Bhopal,Mobile,0,0,37,60519,0.49115600000000004,0
T1832,2024-01-01 13:52:00,68438,Swiggy,Transport,44,Male,Bhopal,Mobile,0,0,28,9991,0.343752,0
T1833,2024-01-01 13:53:00,82973,Swiggy,Transport,34,Female,Mumbai,Laptop,0,0,25,7809,0.394392,0
T1834,2024-01-01 13:54:00,95053,Unknown,Transport,51,Male,Pune,Mobile,0,0,28,7001,0.450212,0
T1835,2024-01-01 13:55:00,21445,Swiggy,Luxury,58,Male,Delhi,Mobile,0,0,31,36080,0.16328000000000004,0
T1836,2024-01-01 13:56:00,41375,Zomato,Shopping,31,Female,Delhi,Laptop,0,0,9,35012,0.188,0
T1837,2024-01-01 13:57:00,86364,Amazon,Luxury,39,Female,Indore,Laptop,0,0,11,56609,0.372956,0
T1838,2024-01-01 13:58:00,79937,Croma,Electronics,35,Male,Mumbai,Laptop,0,0,23,61437,0.377248,0
T1839,2024-01-01 13:59:00,73948,Flipkart,Electronics,58,Male,Mumbai,Mobile,0,1,8,32801,0.515792,0
T1840,2024-01-01 14:00:00,84559,Flipkart,Electronics,47,Female,Indore,Mobile,1,0,30,87086,0.713236,1
T1841,2024-01-01 14:01:00,88587,Swiggy,Food,36,Male,Pune,Mobile,0,0,28,64646,0.42434800000000006,0
T1842,2024-01-01 14:02:00,18109,Amazon,Shopping,19,Male,Pune,Mobile,0,0,38,29056,0.167436,0
T1843,2024-01-01 14:03:00,38748,Zomato,Shopping,40,Female,Indore,Laptop,0,0,19,50188,0.202492,0
T1844,2024-01-01 14:04:00,82015,Flipkart,Shopping,30,Male,Bhopal,Mobile,0,0,25,78441,0.39056,0
T1845,2024-01-01 14:05:00,55623,Unknown,Luxury,34,Male,Pune,Mobile,0,0,25,58862,0.284992,0
T1846,2024-01-01 14:06:00,5085,Croma,Shopping,27,Male,Bhopal,Laptop,0,0,14,64969,0.05534,0
T1847,2024-01-01 14:07:00,66051,Flipkart,Electronics,54,Male,Delhi,Laptop,0,1,12,84722,0.4942040000000001,0
T1848,2024-01-01 14:08:00,89409,Swiggy,Electronics,24,Male,Pune,Mobile,0,0,26,6222,0.42263600000000007,0
T1849,2024-01-01 14:09:00,84274,Swiggy,Shopping,26,Male,Mumbai,Mobile,0,1,5,36458,0.549596,0
T1850,2024-01-01 14:10:00,70545,Croma,Luxury,45,Female,Mumbai,Laptop,0,0,23,63899,0.33968000000000004,0
T1851,2024-01-01 14:11:00,92166,Croma,Transport,22,Male,Mumbai,Mobile,0,0,13,76027,0.4011640000000001,0
T1852,2024-01-01 14:12:00,52907,Zomato,Shopping,28,Female,Indore,Laptop,0,0,16,15346,0.2516280000000001,0
T1853,2024-01-01 14:13:00,79124,Unknown,Transport,32,Male,Bhopal,Mobile,0,0,19,22868,0.36399600000000004,0
T1854,2024-01-01 14:14:00,57249,Unknown,Transport,55,Female,Pune,Laptop,0,0,35,34268,0.31649600000000006,0
T1855,2024-01-01 14:15:00,18824,Amazon,Luxury,62,Male,Bhopal,Mobile,0,0,12,54505,0.105296,0
T1856,2024-01-01 14:16:00,3729,Swiggy,Shopping,18,Male,Bhopal,Laptop,0,1,38,42349,0.30991599999999997,0
T1857,2024-01-01 14:17:00,45082,Unknown,Luxury,58,Male,Mumbai,Laptop,0,0,5,85431,0.19282800000000003,0
T1858,2024-01-01 14:18:00,37841,Flipkart,Shopping,64,Male,Indore,Laptop,0,1,26,22959,0.416364,0
T1859,2024-01-01 14:19:00,41455,Swiggy,Food,57,Female,Mumbai,Mobile,0,0,11,20634,0.19332,0
T1860,2024-01-01 14:20:00,98877,Amazon,Electronics,23,Female,Pune,Mobile,0,0,20,55455,0.445508,0
T1861,2024-01-01 14:21:00,89225,Flipkart,Shopping,44,Male,Bhopal,Laptop,1,0,24,88521,0.7169000000000001,1
T1862,2024-01-01 14:22:00,57181,Croma,Food,27,Female,Mumbai,Laptop,0,0,9,94822,0.25122400000000006,0
T1863,2024-01-01 14:23:00,60345,Zomato,Shopping,35,Male,Delhi,Laptop,0,0,30,12085,0.31638000000000005,0
T1864,2024-01-01 14:24:00,21157,Amazon,Shopping,18,Male,Bhopal,Mobile,1,1,34,23298,0.6696279999999999,0
T1865,2024-01-01 14:25:00,47748,Croma,Luxury,19,Female,Bhopal,Laptop,0,0,19,40793,0.23849200000000004,0
T1866,2024-01-01 14:26:00,50667,Flipkart,Electronics,37,Male,Bhopal,Laptop,0,0,26,56583,0.267668,0
T1867,2024-01-01 14:27:00,67579,Amazon,Food,64,Male,Indore,Mobile,1,0,11,11808,0.597816,0
T1868,2024-01-01 14:28:00,92016,Zomato,Electronics,24,Female,Mumbai,Mobile,1,0,14,16770,0.703064,1
T1869,2024-01-01 14:29:00,1611,Swiggy,Shopping,50,Male,Indore,Laptop,0,0,29,74149,0.078944,0
T1870,2024-01-01 14:30:00,13280,Unknown,Food,51,Female,Delhi,Laptop,1,0,34,45449,0.43812,0
T1871,2024-01-01 14:31:00,19540,Swiggy,Shopping,64,Female,Pune,Mobile,0,0,15,72122,0.11566000000000001,0
T1872,2024-01-01 14:32:00,24108,Unknown,Shopping,31,Male,Indore,Laptop,0,0,6,22901,0.111432,0
T1873,2024-01-01 14:33:00,62458,Croma,Electronics,43,Male,Delhi,Mobile,1,0,20,70246,0.599832,0
T1874,2024-01-01 14:34:00,35549,Zomato,Transport,58,Male,Mumbai,Laptop,1,0,14,76443,0.47719599999999995,0
T1875,2024-01-01 14:35:00,92340,Amazon,Luxury,45,Female,Pune,Mobile,0,1,37,88068,0.6618600000000001,0
T1876,2024-01-01 14:36:00,84077,Swiggy,Food,46,Female,Pune,Laptop,0,1,39,61766,0.633808,0
T1877,2024-01-01 14:37:00,61933,Zomato,Transport,55,Male,Bhopal,Mobile,0,0,1,31530,0.250232,0
T1878,2024-01-01 14:38:00,39697,Amazon,Transport,53,Female,Pune,Laptop,0,0,11,41456,0.186288,0
T1879,2024-01-01 14:39:00,53725,Unknown,Luxury,27,Female,Pune,Mobile,0,0,36,87685,0.3049,0
T1880,2024-01-01 14:40:00,2171,Unknown,Transport,62,Male,Delhi,Laptop,1,0,21,66055,0.361184,0
T1881,2024-01-01 14:41:00,84878,Amazon,Transport,36,Male,Bhopal,Mobile,0,0,15,31852,0.377012,0
T1882,2024-01-01 14:42:00,12805,Swiggy,Electronics,43,Male,Pune,Mobile,0,0,20,38347,0.10122,0
T1883,2024-01-01 14:43:00,91865,Unknown,Luxury,53,Female,Pune,Laptop,0,0,9,27260,0.38996000000000003,0
T1884,2024-01-01 14:44:00,44400,Amazon,Electronics,50,Female,Bhopal,Mobile,0,0,3,61828,0.18510000000000001,0
T1885,2024-01-01 14:45:00,36127,Unknown,Luxury,32,Male,Mumbai,Laptop,0,0,3,81949,0.152008,0
T1886,2024-01-01 14:46:00,74035,Swiggy,Transport,39,Male,Mumbai,Laptop,0,0,5,13750,0.30864,0
T1887,2024-01-01 14:47:00,6856,Zomato,Shopping,64,Female,Pune,Laptop,0,0,25,91823,0.089924,0
T1888,2024-01-01 14:48:00,34224,Croma,Electronics,44,Male,Delhi,Mobile,0,0,39,52512,0.234396,0
T1889,2024-01-01 14:49:00,82597,Unknown,Food,21,Female,Indore,Laptop,0,0,5,73476,0.342888,0
T1890,2024-01-01 14:50:00,82039,Amazon,Food,54,Male,Pune,Laptop,1,0,18,55267,0.673156,0
T1891,2024-01-01 14:51:00,52597,Croma,Food,27,Male,Delhi,Mobile,1,0,4,40485,0.5203880000000001,0
T1892,2024-01-01 14:52:00,80431,Swiggy,Transport,41,Female,Delhi,Laptop,0,0,8,82158,0.341724,0
T1893,2024-01-01 14:53:00,96590,Flipkart,Transport,54,Female,Indore,Mobile,1,0,35,93635,0.7738600000000001,1
T1894,2024-01-01 14:54:00,49330,Flipkart,Electronics,60,Female,Pune,Laptop,1,0,13,37650,0.52982,0
T1895,2024-01-01 14:55:00,98526,Croma,Luxury,24,Male,Delhi,Laptop,1,0,36,11734,0.784104,1
T1896,2024-01-01 14:56:00,78703,Amazon,Transport,52,Female,Pune,Mobile,0,0,24,64424,0.37481200000000003,0
T1897,2024-01-01 14:57:00,24841,Unknown,Transport,28,Male,Bhopal,Mobile,0,0,18,40347,0.14436400000000002,0
T1898,2024-01-01 14:58:00,78148,Swiggy,Luxury,18,Female,Bhopal,Mobile,1,1,37,49001,0.905092,1
T1899,2024-01-01 14:59:00,36608,Amazon,Electronics,44,Male,Indore,Laptop,0,0,8,80907,0.16643200000000002,0
T1900,2024-01-01 15:00:00,95675,Amazon,Shopping,25,Female,Delhi,Mobile,0,0,29,50547,0.45520000000000005,0
T1901,2024-01-01 15:01:00,58518,Croma,Food,51,Female,Mumbai,Mobile,0,0,33,97114,0.316572,0
T1902,2024-01-01 15:02:00,46569,Flipkart,Transport,18,Male,Delhi,Laptop,0,0,21,46872,0.238776,0
T1903,2024-01-01 15:03:00,14444,Zomato,Luxury,25,Female,Indore,Laptop,0,0,10,46895,0.08277600000000002,0
T1904,2024-01-01 15:04:00,15119,Swiggy,Food,38,Male,Delhi,Mobile,0,1,39,76513,0.35797600000000007,0
T1905,2024-01-01 15:05:00,93348,Swiggy,Food,33,Female,Indore,Laptop,0,1,21,51306,0.625892,0
T1906,2024-01-01 15:06:00,49006,Unknown,Luxury,43,Female,Bhopal,Laptop,1,0,23,48433,0.553524,0
T1907,2024-01-01 15:07:00,92697,Croma,Shopping,48,Male,Mumbai,Laptop,0,0,2,47692,0.375788,0
T1908,2024-01-01 15:08:00,24122,Croma,Luxury,33,Male,Pune,Laptop,0,0,32,28643,0.17648800000000003,0
T1909,2024-01-01 15:09:00,29903,Zomato,Food,27,Female,Pune,Mobile,0,0,14,51566,0.154612,0
T1910,2024-01-01 15:10:00,38197,Swiggy,Food,29,Female,Bhopal,Mobile,0,0,39,10010,0.250288,0
T1911,2024-01-01 15:11:00,34322,Flipkart,Luxury,45,Female,Indore,Mobile,0,0,18,27809,0.18228800000000003,0
T1912,2024-01-01 15:12:00,9305,Zomato,Electronics,53,Male,Delhi,Laptop,1,0,37,57458,0.42972,0
T1913,2024-01-01 15:13:00,60065,Zomato,Food,61,Female,Pune,Mobile,0,0,12,49899,0.27026000000000006,0
T1914,2024-01-01 15:14:00,48094,Zomato,Transport,31,Male,Mumbai,Laptop,0,0,32,75088,0.272376,0
T1915,2024-01-01 15:15:00,10129,Zomato,Electronics,55,Female,Indore,Laptop,0,0,11,70189,0.06801600000000001,0
T1916,2024-01-01 15:16:00,83881,Amazon,Shopping,46,Female,Indore,Mobile,0,0,30,13372,0.410524,0
T1917,2024-01-01 15:17:00,9095,Amazon,Shopping,35,Male,Bhopal,Mobile,0,0,8,23314,0.056380000000000006,0
